stage_event_id,application_id,stage_name,entered_at,exited_at,stage_outcome,dropoff_flag,dropoff_reason
review-clean4-messy-EVT-0097841,review-clean4-messy-APP-024311, Offer Accepted ,2026-08-23T08:00:00,08/27T08:00:00/2026,Passed,False,
review-clean4-messy-EVT-0097842,review-clean4-messy-APP-024312,Applied,07/26T00:00:00/2026,2026-08-01T00:00:00,Passed,False,
review-clean4-messy-EVT-0097843,review-clean4-messy-APP-024312,Screening,2026-08-01T04:00:00,2026-08-07T04:00:00,Passed,False,
review-clean4-messy-EVT-0097844,review-clean4-messy-APP-024312,Recruiter Screen,08/09T01:00:00/2026,2026-08-12T01:00:00,Passed,False,
review-clean4-messy-EVT-0097845,review-clean4-messy-APP-024312,Hiring Manager Review,2026-08-13T15:00:00,2026-08-16T15:00:00,Passed,False,
review-clean4-messy-EVT-0097846,review-clean4-messy-APP-024312,Technical Interview,2026-08-17T15:00:00,08/24T15:00:00/2026,Passed,False,
review-clean4-messy-EVT-0097847,review-clean4-messy-APP-024312,final interview,2026-08-26T10:00:00,,Passed,False,
review-clean4-messy-EVT-0097848,review-clean4-messy-APP-024312,Offer,09/02T03:00:00/2026,2026-09-07T03:00:00,Passed,False,
review-clean4-messy-EVT-0097849,review-clean4-messy-APP-024312,Offer Accepted,2026-09-07T20:00:00,,Passed,False,
review-clean4-messy-EVT-0097850,review-clean4-messy-APP-024313,Applied,2026-07-03T00:00:00,2026-07-10T00:00:00,Passed,False,
review-clean4-messy-EVT-0097851,review-clean4-messy-APP-024313,Screening,07/10T03:00:00/2026,2026-07-13T03:00:00,Passed,False,
review-clean4-messy-EVT-0097852,review-clean4-messy-APP-024313,Recruiter Screen,2026-07-14T04:00:00,2026-07-15T04:00:00,Passed,False,
review-clean4-messy-EVT-0097853,review-clean4-messy-APP-024314,Applied,2026-07-07T00:00:00,2026-07-11T00:00:00,Passed,False,
review-clean4-messy-EVT-0097854,review-clean4-messy-APP-024314,Screening,2026-07-12T02:00:00,2026-07-18T02:00:00,Passed,False,
review-clean4-messy-EVT-0097855,review-clean4-messy-APP-024314, Recruiter Screen ,2026-07-19T15:00:00,,Passed,False,
review-clean4-messy-EVT-0097856,review-clean4-messy-APP-024314,Hiring Manager Review,07/23T07:00:00/2026,2026-07-24T07:00:00,Passed,False,
review-clean4-messy-EVT-0097857,review-clean4-messy-APP-024315,Applied,2026-05-21T00:00:00,05/26T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0097858,review-clean4-messy-APP-024315,Screening,2026-05-27T03:00:00,,Passed,False,
review-clean4-messy-EVT-0097859,review-clean4-messy-APP-024315,Recruiter Screen,2026-05-29T15:00:00,2026-06-01T15:00:00,Passed,False,
review-clean4-messy-EVT-0097860,review-clean4-messy-APP-024315,Hiring Manager Review,06/02T20:00:00/2026,06/03T20:00:00/2026,Withdrew,True,Tech Mismatch
review-clean4-messy-EVT-0097861,review-clean4-messy-APP-024316, Applied ,2026-07-02T00:00:00,,Passed,False,
review-clean4-messy-EVT-0097862,review-clean4-messy-APP-024316,Screening,2026-07-09T07:00:00,07/12T07:00:00/2026,Passed,False,
review-clean4-messy-EVT-0097863,review-clean4-messy-APP-024316,recruiter screen,07/12T21:00:00/2026,2026-07-14T21:00:00,Passed,False,
review-clean4-messy-EVT-0097864,review-clean4-messy-APP-024316,Hiring Manager Review,2026-07-16T04:00:00,07/21T04:00:00/2026,Passed,False,
review-clean4-messy-EVT-0097865,review-clean4-messy-APP-024316,Technical Interview,2026-07-21T13:00:00,07/22T13:00:00/2026,Failed,True,Salary
review-clean4-messy-EVT-0097866,review-clean4-messy-APP-024317,applied,2026-07-22T00:00:00,2026-07-25T00:00:00,Passed,False,
review-clean4-messy-EVT-0097867,review-clean4-messy-APP-024317,Screening,2026-07-25T07:00:00,2026-07-30T07:00:00,Passed,False,
review-clean4-messy-EVT-0097868,review-clean4-messy-APP-024317,Recruiter Screen,2026-07-31T07:00:00,2026-08-06T07:00:00,Passed,False,
review-clean4-messy-EVT-0097869,review-clean4-messy-APP-024317,hiring manager review,08/06T10:00:00/2026,2026-08-11T10:00:00,Passed,False,
review-clean4-messy-EVT-0097870,review-clean4-messy-APP-024318,Applied,2026-06-18T00:00:00,,Passed,False,
review-clean4-messy-EVT-0097871,review-clean4-messy-APP-024318,Screening,06/23T04:00:00/2026,2026-06-26T04:00:00,Passed,False,
review-clean4-messy-EVT-0097872,review-clean4-messy-APP-024318,recruiter screen,2026-06-27T16:00:00,2026-07-04T16:00:00,Passed,False,
review-clean4-messy-EVT-0097873,review-clean4-messy-APP-024318,Hiring Manager Review,07/05T15:00:00/2026,2026-07-10T15:00:00,Passed,False,
review-clean4-messy-EVT-0097874,review-clean4-messy-APP-024318,Technical Interview,2026-07-11T11:00:00,2026-07-17T11:00:00,Passed,False,
review-clean4-messy-EVT-0097875,review-clean4-messy-APP-024318,HR Round,07/17T23:00:00/2026,2026-07-20T23:00:00,Passed,False,
review-clean4-messy-EVT-0097876,review-clean4-messy-APP-024319,Applied,06/23T00:00:00/2026,06/25T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0097877,review-clean4-messy-APP-024319,Screening,2026-06-25T12:00:00,2026-07-02T12:00:00,Passed,False,
review-clean4-messy-EVT-0097878,review-clean4-messy-APP-024319,recruiter screen,2026-07-03T11:00:00,2026-07-07T11:00:00,Passed,False,
review-clean4-messy-EVT-0097879,review-clean4-messy-APP-024319,Hiring Manager Review,2026-07-07T16:00:00,2026-07-12T16:00:00,Passed,False,
review-clean4-messy-EVT-0097880,review-clean4-messy-APP-024319,Technical Interview,07/13T19:00:00/2026,07/19T19:00:00/2026,Passed,False,
review-clean4-messy-EVT-0097881,review-clean4-messy-APP-024319,final interview,2026-07-21T10:00:00,2026-07-26T10:00:00,Passed,False,
review-clean4-messy-EVT-0097882,review-clean4-messy-APP-024319,Offer,2026-07-26T21:00:00,2026-07-29T21:00:00,Passed,False,
review-clean4-messy-EVT-0097883,review-clean4-messy-APP-024319,Offer Accepted,2026-07-31T21:00:00,2026-08-03T21:00:00,Passed,False,
review-clean4-messy-EVT-0097884,review-clean4-messy-APP-024320,applied,08/11T00:00:00/2026,2026-08-14T00:00:00,Passed,False,
review-clean4-messy-EVT-0097885,review-clean4-messy-APP-024320,Screening,2026-08-14T11:00:00,,Passed,False,
review-clean4-messy-EVT-0097886,review-clean4-messy-APP-024320,Recruiter Screen,08/17T15:00:00/2026,08/21T15:00:00/2026,Passed,False,
review-clean4-messy-EVT-0097887,review-clean4-messy-APP-024320,Hiring Manager Review,2026-08-22T06:00:00,2026-08-26T06:00:00,Passed,False,
review-clean4-messy-EVT-0097888,review-clean4-messy-APP-024321,Applied,2026-07-17T00:00:00,2026-07-19T00:00:00,Withdrew,True,No Response
review-clean4-messy-EVT-0097889,review-clean4-messy-APP-024322,Applied,2026-07-31T00:00:00,2026-08-06T00:00:00,Passed,False,
review-clean4-messy-EVT-0097890,review-clean4-messy-APP-024322,Screening,2026-08-06T21:00:00,08/08T21:00:00/2026,Failed,True,No Response
review-clean4-messy-EVT-0097891,review-clean4-messy-APP-024323,Applied,07/20T00:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0097892,review-clean4-messy-APP-024323,Screening,2026-07-25T06:00:00,2026-07-27T06:00:00,Passed,False,
review-clean4-messy-EVT-0097893,review-clean4-messy-APP-024323,Recruiter Screen,2026-07-27T19:00:00,2026-07-29T19:00:00,Failed,True,Withdrew
review-clean4-messy-EVT-0097894,review-clean4-messy-APP-024324,Applied,2026-08-10T00:00:00,2026-08-14T00:00:00,Passed,False,
review-clean4-messy-EVT-0097895,review-clean4-messy-APP-024324,Screening,2026-08-14T18:00:00,2026-08-21T18:00:00,Passed,False,
review-clean4-messy-EVT-0097896,review-clean4-messy-APP-024324, Recruiter Screen ,2026-08-23T13:00:00,2026-08-25T13:00:00,Failed,True,Withdrew
review-clean4-messy-EVT-0097897,review-clean4-messy-APP-024325,Applied,2026-07-30T00:00:00,08/03T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0097898,review-clean4-messy-APP-024325, Screening ,08/04T18:00:00/2026,2026-08-11T18:00:00,Passed,False,
review-clean4-messy-EVT-0097899,review-clean4-messy-APP-024325,recruiter screen,2026-08-12T21:00:00,2026-08-14T21:00:00,Passed,False,
review-clean4-messy-EVT-0097900,review-clean4-messy-APP-024325,Hiring Manager Review,08/15T12:00:00/2026,2026-08-17T12:00:00,Passed,False,
review-clean4-messy-EVT-0097901,review-clean4-messy-APP-024325,Technical Interview,2026-08-17T14:00:00,2026-08-20T14:00:00,Passed,False,
review-clean4-messy-EVT-0097902,review-clean4-messy-APP-024325,Final Interview,08/21T04:00:00/2026,08/24T04:00:00/2026,Passed,False,
review-clean4-messy-EVT-0097903,review-clean4-messy-APP-024326,Applied,05/28T00:00:00/2026,2026-06-02T00:00:00,Passed,False,
review-clean4-messy-EVT-0097904,review-clean4-messy-APP-024326,Screening,2026-06-02T13:00:00,06/05T13:00:00/2026,Failed,True,Withdrew
review-clean4-messy-EVT-0097905,review-clean4-messy-APP-024327,Applied,2026-06-26T00:00:00,2026-07-02T00:00:00,Passed,False,
review-clean4-messy-EVT-0097906,review-clean4-messy-APP-024327,Screening,2026-07-03T13:00:00,2026-07-07T13:00:00,Passed,False,
review-clean4-messy-EVT-0097907,review-clean4-messy-APP-024327,Recruiter Screen,2026-07-09T05:00:00,2026-07-15T05:00:00,Passed,False,
review-clean4-messy-EVT-0097908,review-clean4-messy-APP-024327,Hiring Manager Review,2026-07-16T22:00:00,,Passed,False,
review-clean4-messy-EVT-0097909,review-clean4-messy-APP-024327,Technical Interview,2026-07-22T21:00:00,2026-07-27T21:00:00,Passed,False,
review-clean4-messy-EVT-0097910,review-clean4-messy-APP-024327,Final Interview,2026-07-29T07:00:00,2026-08-02T07:00:00,Passed,False,
review-clean4-messy-EVT-0097911,review-clean4-messy-APP-024327,Offer,2026-08-03T02:00:00,2026-08-06T02:00:00,Passed,False,
review-clean4-messy-EVT-0097912,review-clean4-messy-APP-024327,Offer Accepted,2026-08-06T22:00:00,2026-08-11T22:00:00,Passed,False,
review-clean4-messy-EVT-0097913,review-clean4-messy-APP-024327,Joined,2026-08-12T05:00:00,2026-08-14T05:00:00,Passed,False,
review-clean4-messy-EVT-0097914,review-clean4-messy-APP-024328,applied,2026-08-12T00:00:00,2026-08-16T00:00:00,Passed,False,
review-clean4-messy-EVT-0097915,review-clean4-messy-APP-024328,Screening,08/16T04:00:00/2026,2026-08-21T04:00:00,Passed,False,
review-clean4-messy-EVT-0097916,review-clean4-messy-APP-024328,Recruiter Screen,08/23T02:00:00/2026,2026-08-26T02:00:00,Passed,False,
review-clean4-messy-EVT-0097917,review-clean4-messy-APP-024328,Hiring Manager Review,2026-08-27T04:00:00,08/30T04:00:00/2026,Withdrew,True,Withdrew
review-clean4-messy-EVT-0097918,review-clean4-messy-APP-024329,Applied,2026-06-09T00:00:00,2026-06-15T00:00:00,Passed,False,
review-clean4-messy-EVT-0097919,review-clean4-messy-APP-024329,Screening,2026-06-16T11:00:00,06/18T11:00:00/2026,Passed,False,
review-clean4-messy-EVT-0097920,review-clean4-messy-APP-024329,Recruiter Screen,2026-06-20T10:00:00,2026-06-23T10:00:00,Passed,False,
review-clean4-messy-EVT-0097921,review-clean4-messy-APP-024329,Hiring Manager Review,2026-06-23T20:00:00,2026-06-26T20:00:00,Passed,False,
review-clean4-messy-EVT-0097922,review-clean4-messy-APP-024329,Technical Interview,2026-06-27T21:00:00,2026-07-03T21:00:00,Passed,False,
review-clean4-messy-EVT-0097923,review-clean4-messy-APP-024329,Final Interview,07/04T19:00:00/2026,07/10T19:00:00/2026,Passed,False,
review-clean4-messy-EVT-0097924,review-clean4-messy-APP-024329, Offer ,07/12T01:00:00/2026,2026-07-16T01:00:00,Passed,False,
review-clean4-messy-EVT-0097925,review-clean4-messy-APP-024329,Offer Accepted,07/17T21:00:00/2026,2026-07-24T21:00:00,Passed,False,
review-clean4-messy-EVT-0097926,review-clean4-messy-APP-024329,Joined,2026-07-25T13:00:00,2026-07-27T13:00:00,Passed,False,
review-clean4-messy-EVT-0097927,review-clean4-messy-APP-024330,Applied,05/26T00:00:00/2026,2026-05-28T00:00:00,Passed,False,
review-clean4-messy-EVT-0097928,review-clean4-messy-APP-024330,Screening,05/28T07:00:00/2026,2026-06-02T07:00:00,Passed,False,
review-clean4-messy-EVT-0097929,review-clean4-messy-APP-024330,Recruiter Screen,2026-06-02T21:00:00,,Passed,False,
review-clean4-messy-EVT-0097930,review-clean4-messy-APP-024330,Hiring Manager Review,06/10T13:00:00/2026,2026-06-16T13:00:00,Passed,False,
review-clean4-messy-EVT-0097931,review-clean4-messy-APP-024330,Tech Interview,2026-06-18T12:00:00,2026-06-21T12:00:00,Failed,True,Salary
review-clean4-messy-EVT-0097932,review-clean4-messy-APP-024331,Applied,06/14T00:00:00/2026,2026-06-19T00:00:00,Passed,False,
review-clean4-messy-EVT-0097933,review-clean4-messy-APP-024331,Screening,06/19T10:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0097934,review-clean4-messy-APP-024332,applied,2026-06-16T00:00:00,2026-06-17T00:00:00,Failed,True,No Response
review-clean4-messy-EVT-0097935,review-clean4-messy-APP-024333,Applied,06/20T00:00:00/2026,2026-06-27T00:00:00,Passed,False,
review-clean4-messy-EVT-0097936,review-clean4-messy-APP-024333,Screening,2026-06-27T20:00:00,2026-06-29T20:00:00,Passed,False,
review-clean4-messy-EVT-0097937,review-clean4-messy-APP-024333,Recruiter Screen,07/01T12:00:00/2026,2026-07-03T12:00:00,Passed,False,
review-clean4-messy-EVT-0097938,review-clean4-messy-APP-024333,Hiring Manager Review,07/03T22:00:00/2026,2026-07-08T22:00:00,Passed,False,
review-clean4-messy-EVT-0097939,review-clean4-messy-APP-024333,Technical Interview,07/09T10:00:00/2026,2026-07-11T10:00:00,Passed,False,
review-clean4-messy-EVT-0097940,review-clean4-messy-APP-024333,Final Interview,2026-07-13T06:00:00,,Passed,False,
review-clean4-messy-EVT-0097941,review-clean4-messy-APP-024334,Applied,2026-05-25T00:00:00,2026-05-28T00:00:00,Passed,False,
review-clean4-messy-EVT-0097942,review-clean4-messy-APP-024334,Screening,2026-05-28T13:00:00,2026-06-01T13:00:00,Passed,False,
review-clean4-messy-EVT-0097943,review-clean4-messy-APP-024334,Recruiter Screen,2026-06-03T12:00:00,2026-06-09T12:00:00,Passed,False,
review-clean4-messy-EVT-0097944,review-clean4-messy-APP-024334, Hiring Manager Review ,06/11T08:00:00/2026,2026-06-16T08:00:00,Passed,False,
review-clean4-messy-EVT-0097945,review-clean4-messy-APP-024334,Technical Interview,2026-06-18T06:00:00,2026-06-22T06:00:00,Passed,False,
review-clean4-messy-EVT-0097946,review-clean4-messy-APP-024334,Final Interview,06/23T08:00:00/2026,2026-06-27T08:00:00,Passed,False,
review-clean4-messy-EVT-0097947,review-clean4-messy-APP-024334,Offer,06/27T21:00:00/2026,2026-07-02T21:00:00,Passed,False,
review-clean4-messy-EVT-0097948,review-clean4-messy-APP-024335, Applied ,05/22T00:00:00/2026,2026-05-24T00:00:00,Passed,False,
review-clean4-messy-EVT-0097949,review-clean4-messy-APP-024335,Screening,05/25T14:00:00/2026,2026-05-28T14:00:00,Passed,False,
review-clean4-messy-EVT-0097950,review-clean4-messy-APP-024335,Recruiter Screen,2026-05-30T10:00:00,2026-06-01T10:00:00,Passed,False,
review-clean4-messy-EVT-0097951,review-clean4-messy-APP-024335,Hiring Manager Review,06/03T04:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0097952,review-clean4-messy-APP-024335,Tech Interview,2026-06-07T06:00:00,2026-06-12T06:00:00,Passed,False,
review-clean4-messy-EVT-0097953,review-clean4-messy-APP-024335,Final Interview,2026-06-13T00:00:00,2026-06-16T00:00:00,Passed,False,
review-clean4-messy-EVT-0097954,review-clean4-messy-APP-024335,offer,2026-06-16T14:00:00,06/19T14:00:00/2026,Failed,True,Withdrew
review-clean4-messy-EVT-0097955,review-clean4-messy-APP-024336,Applied,2026-08-07T00:00:00,2026-08-12T00:00:00,Passed,False,
review-clean4-messy-EVT-0097956,review-clean4-messy-APP-024336,Screening,2026-08-12T01:00:00,,Passed,False,
review-clean4-messy-EVT-0097957,review-clean4-messy-APP-024336,Recruiter Screen,2026-08-16T17:00:00,,Passed,False,
review-clean4-messy-EVT-0097958,review-clean4-messy-APP-024336,Hiring Manager Review,2026-08-21T18:00:00,2026-08-23T18:00:00,Passed,False,
review-clean4-messy-EVT-0097959,review-clean4-messy-APP-024336,Tech Interview,2026-08-25T18:00:00,2026-08-28T18:00:00,Passed,False,
review-clean4-messy-EVT-0097960,review-clean4-messy-APP-024336,Final Interview,2026-08-29T21:00:00,2026-08-31T21:00:00,Failed,True,Salary
review-clean4-messy-EVT-0097961,review-clean4-messy-APP-024337,Applied,06/07T00:00:00/2026,2026-06-08T00:00:00,Withdrew,True,Salary
review-clean4-messy-EVT-0097962,review-clean4-messy-APP-024338,Applied,05/21T00:00:00/2026,05/22T00:00:00/2026,Failed,True,Tech Mismatch
review-clean4-messy-EVT-0097963,review-clean4-messy-APP-024339,Applied,2026-06-02T00:00:00,2026-06-06T00:00:00,Passed,False,
review-clean4-messy-EVT-0097964,review-clean4-messy-APP-024339,Screening,2026-06-07T09:00:00,06/12T09:00:00/2026,Passed,False,
review-clean4-messy-EVT-0097965,review-clean4-messy-APP-024339,Recruiter Screen,2026-06-14T07:00:00,2026-06-17T07:00:00,Passed,False,
review-clean4-messy-EVT-0097966,review-clean4-messy-APP-024339,hiring manager review,06/18T12:00:00/2026,06/20T12:00:00/2026,Failed,True,Withdrew
review-clean4-messy-EVT-0097967,review-clean4-messy-APP-024340,Applied,2026-08-04T00:00:00,,Passed,False,
review-clean4-messy-EVT-0097968,review-clean4-messy-APP-024340,screening,2026-08-11T18:00:00,2026-08-18T18:00:00,Passed,False,
review-clean4-messy-EVT-0097969,review-clean4-messy-APP-024340,Recruiter Screen,2026-08-19T23:00:00,2026-08-21T23:00:00,Passed,False,
review-clean4-messy-EVT-0097970,review-clean4-messy-APP-024340,Hiring Manager Review,08/22T14:00:00/2026,2026-08-25T14:00:00,Passed,False,
review-clean4-messy-EVT-0097971,review-clean4-messy-APP-024340,Technical Interview,2026-08-26T10:00:00,2026-08-27T10:00:00,Withdrew,True,Salary
review-clean4-messy-EVT-0097972,review-clean4-messy-APP-024341,Applied,2026-07-22T00:00:00,07/24T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0097973,review-clean4-messy-APP-024341,Screening,2026-07-24T11:00:00,07/27T11:00:00/2026,Passed,False,
review-clean4-messy-EVT-0097974,review-clean4-messy-APP-024341, Recruiter Screen ,07/27T22:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0097975,review-clean4-messy-APP-024341,Hiring Manager Review,08/02T10:00:00/2026,2026-08-06T10:00:00,Passed,False,
review-clean4-messy-EVT-0097976,review-clean4-messy-APP-024341, Technical Interview ,2026-08-06T22:00:00,2026-08-12T22:00:00,Passed,False,
review-clean4-messy-EVT-0097977,review-clean4-messy-APP-024341,Final Interview,2026-08-14T09:00:00,08/17T09:00:00/2026,Passed,False,
review-clean4-messy-EVT-0097978,review-clean4-messy-APP-024341,Offer,2026-08-18T13:00:00,08/25T13:00:00/2026,Passed,False,
review-clean4-messy-EVT-0097979,review-clean4-messy-APP-024341,Offer Accepted,2026-08-25T22:00:00,08/26T22:00:00/2026,Passed,False,
review-clean4-messy-EVT-0097980,review-clean4-messy-APP-024342,Applied,06/26T00:00:00/2026,2026-06-29T00:00:00,Failed,True,No Response
review-clean4-messy-EVT-0097981,review-clean4-messy-APP-024343,Applied,2026-08-01T00:00:00,08/04T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0097982,review-clean4-messy-APP-024343,Screening,08/05T12:00:00/2026,2026-08-08T12:00:00,Passed,False,
review-clean4-messy-EVT-0097983,review-clean4-messy-APP-024343,Recruiter Screen,2026-08-09T12:00:00,2026-08-10T12:00:00,Passed,False,
review-clean4-messy-EVT-0097984,review-clean4-messy-APP-024344, Applied ,2026-08-07T00:00:00,,Passed,False,
review-clean4-messy-EVT-0097985,review-clean4-messy-APP-024344,Screening,08/14T06:00:00/2026,2026-08-19T06:00:00,Passed,False,
review-clean4-messy-EVT-0097986,review-clean4-messy-APP-024344, Recruiter Screen ,2026-08-20T10:00:00,08/26T10:00:00/2026,Passed,False,
review-clean4-messy-EVT-0097987,review-clean4-messy-APP-024344,Hiring Manager Review,2026-08-27T22:00:00,2026-09-02T22:00:00,Passed,False,
review-clean4-messy-EVT-0097988,review-clean4-messy-APP-024344,Technical Interview,09/04T07:00:00/2026,2026-09-08T07:00:00,Passed,False,
review-clean4-messy-EVT-0097989,review-clean4-messy-APP-024344,Final Interview,2026-09-08T16:00:00,,Passed,False,
review-clean4-messy-EVT-0097990,review-clean4-messy-APP-024344,Offer,2026-09-13T12:00:00,09/14T12:00:00/2026,Failed,True,Withdrew
review-clean4-messy-EVT-0097991,review-clean4-messy-APP-024345, Applied ,2026-07-10T00:00:00,2026-07-12T00:00:00,Passed,False,
review-clean4-messy-EVT-0097992,review-clean4-messy-APP-024345,Screening,2026-07-12T07:00:00,2026-07-14T07:00:00,Passed,False,
review-clean4-messy-EVT-0097993,review-clean4-messy-APP-024345,Recruiter Screen,07/16T06:00:00/2026,,Failed,True,Tech Mismatch
review-clean4-messy-EVT-0097994,review-clean4-messy-APP-024346,Applied,06/13T00:00:00/2026,2026-06-16T00:00:00,Passed,False,
review-clean4-messy-EVT-0097995,review-clean4-messy-APP-024346,Screening,06/16T10:00:00/2026,2026-06-18T10:00:00,Passed,False,
review-clean4-messy-EVT-0097996,review-clean4-messy-APP-024346,Recruiter Screen,06/19T02:00:00/2026,2026-06-22T02:00:00,Passed,False,
review-clean4-messy-EVT-0097997,review-clean4-messy-APP-024346,Hiring Manager Review,2026-06-22T19:00:00,06/23T19:00:00/2026,Failed,True,Salary
review-clean4-messy-EVT-0097998,review-clean4-messy-APP-024347,Applied,2026-07-14T00:00:00,2026-07-18T00:00:00,Passed,False,
review-clean4-messy-EVT-0097999,review-clean4-messy-APP-024347,Screening,2026-07-19T22:00:00,2026-07-21T22:00:00,Passed,False,
review-clean4-messy-EVT-0098000,review-clean4-messy-APP-024347, Recruiter Screen ,2026-07-23T08:00:00,2026-07-24T08:00:00,Passed,False,
review-clean4-messy-EVT-0098001,review-clean4-messy-APP-024348,Applied,07/07T00:00:00/2026,2026-07-11T00:00:00,Passed,False,
review-clean4-messy-EVT-0098002,review-clean4-messy-APP-024348,Screening,2026-07-11T06:00:00,2026-07-12T06:00:00,Failed,True,No Response
review-clean4-messy-EVT-0098003,review-clean4-messy-APP-024349,Applied,07/13T00:00:00/2026,2026-07-16T00:00:00,Passed,False,
review-clean4-messy-EVT-0098004,review-clean4-messy-APP-024349, Screening ,2026-07-16T21:00:00,2026-07-20T21:00:00,Passed,False,
review-clean4-messy-EVT-0098005,review-clean4-messy-APP-024349,Recruiter Screen,07/22T05:00:00/2026,2026-07-24T05:00:00,Passed,False,
review-clean4-messy-EVT-0098006,review-clean4-messy-APP-024349,Hiring Manager Review,07/25T18:00:00/2026,2026-07-28T18:00:00,Withdrew,True,Withdrew
review-clean4-messy-EVT-0098007,review-clean4-messy-APP-024350,Applied,2026-07-19T00:00:00,2026-07-25T00:00:00,Passed,False,
review-clean4-messy-EVT-0098008,review-clean4-messy-APP-024350,Screening,2026-07-25T01:00:00,2026-07-28T01:00:00,Passed,False,
review-clean4-messy-EVT-0098009,review-clean4-messy-APP-024350,Recruiter Screen,2026-07-28T14:00:00,2026-08-02T14:00:00,Passed,False,
review-clean4-messy-EVT-0098010,review-clean4-messy-APP-024350,Hiring Manager Review,08/04T12:00:00/2026,2026-08-07T12:00:00,Passed,False,
review-clean4-messy-EVT-0098011,review-clean4-messy-APP-024350, Technical Interview ,2026-08-08T09:00:00,08/13T09:00:00/2026,Passed,False,
review-clean4-messy-EVT-0098012,review-clean4-messy-APP-024350,HR Round,2026-08-14T21:00:00,08/16T21:00:00/2026,Failed,True,Salary
review-clean4-messy-EVT-0098013,review-clean4-messy-APP-024351,Applied,05/24T00:00:00/2026,05/31T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0098014,review-clean4-messy-APP-024351,Screening,2026-06-01T12:00:00,2026-06-05T12:00:00,Passed,False,
review-clean4-messy-EVT-0098015,review-clean4-messy-APP-024351,Recruiter Screen,2026-06-06T22:00:00,2026-06-08T22:00:00,Passed,False,
review-clean4-messy-EVT-0098016,review-clean4-messy-APP-024351,Hiring Manager Review,06/09T18:00:00/2026,2026-06-14T18:00:00,Passed,False,
review-clean4-messy-EVT-0098017,review-clean4-messy-APP-024351,Technical Interview,06/15T09:00:00/2026,2026-06-17T09:00:00,Passed,False,
review-clean4-messy-EVT-0098018,review-clean4-messy-APP-024352,Applied,2026-08-15T00:00:00,2026-08-21T00:00:00,Passed,False,
review-clean4-messy-EVT-0098019,review-clean4-messy-APP-024352,Screening,2026-08-21T18:00:00,2026-08-27T18:00:00,Passed,False,
review-clean4-messy-EVT-0098020,review-clean4-messy-APP-024352,Recruiter Screen,2026-08-29T02:00:00,09/02T02:00:00/2026,Passed,False,
review-clean4-messy-EVT-0098021,review-clean4-messy-APP-024352,Hiring Manager Review,2026-09-02T20:00:00,,Passed,False,
review-clean4-messy-EVT-0098022,review-clean4-messy-APP-024352,Technical Interview,2026-09-06T06:00:00,2026-09-13T06:00:00,Passed,False,
review-clean4-messy-EVT-0098023,review-clean4-messy-APP-024352,Final Interview,2026-09-15T04:00:00,2026-09-16T04:00:00,Passed,False,
review-clean4-messy-EVT-0098024,review-clean4-messy-APP-024353,Applied,2026-06-10T00:00:00,2026-06-16T00:00:00,Passed,False,
review-clean4-messy-EVT-0098025,review-clean4-messy-APP-024353, Screening ,2026-06-16T20:00:00,2026-06-21T20:00:00,Passed,False,
review-clean4-messy-EVT-0098026,review-clean4-messy-APP-024353,Recruiter Screen,2026-06-22T14:00:00,2026-06-25T14:00:00,Passed,False,
review-clean4-messy-EVT-0098027,review-clean4-messy-APP-024353,Hiring Manager Review,2026-06-26T17:00:00,2026-06-27T17:00:00,Failed,True,Withdrew
review-clean4-messy-EVT-0098028,review-clean4-messy-APP-024354,Applied,2026-08-01T00:00:00,2026-08-04T00:00:00,Passed,False,
review-clean4-messy-EVT-0098029,review-clean4-messy-APP-024354,Screening,2026-08-04T01:00:00,2026-08-11T01:00:00,Passed,False,
review-clean4-messy-EVT-0098030,review-clean4-messy-APP-024354,recruiter screen,2026-08-12T14:00:00,2026-08-16T14:00:00,Passed,False,
review-clean4-messy-EVT-0098031,review-clean4-messy-APP-024354,Hiring Manager Review,2026-08-17T06:00:00,2026-08-20T06:00:00,Failed,True,Tech Mismatch
review-clean4-messy-EVT-0098032,review-clean4-messy-APP-024355,Applied,2026-06-20T00:00:00,2026-06-24T00:00:00,Passed,False,
review-clean4-messy-EVT-0098033,review-clean4-messy-APP-024355,Screening,2026-06-25T07:00:00,2026-06-30T07:00:00,Passed,False,
review-clean4-messy-EVT-0098034,review-clean4-messy-APP-024355,Recruiter Screen,2026-07-01T02:00:00,2026-07-05T02:00:00,Passed,False,
review-clean4-messy-EVT-0098035,review-clean4-messy-APP-024355, Hiring Manager Review ,07/05T04:00:00/2026,2026-07-10T04:00:00,Passed,False,
review-clean4-messy-EVT-0098036,review-clean4-messy-APP-024355,Technical Interview,2026-07-11T20:00:00,2026-07-18T20:00:00,Passed,False,
review-clean4-messy-EVT-0098037,review-clean4-messy-APP-024355,HR Round,2026-07-19T19:00:00,07/24T19:00:00/2026,Passed,False,
