stage_event_id,application_id,stage_name,entered_at,exited_at,stage_outcome,dropoff_flag,dropoff_reason
EVT-086083,APP-20170,Screening,2026-07-15T21:00:00,2026-07-18T21:00:00,Passed,False,
EVT-086084,APP-20170,Recruiter Screen,2026-07-20T18:00:00,2026-07-25T18:00:00,Passed,False,
EVT-086085,APP-20171,Applied,2026-07-10T00:00:00,2026-07-17T00:00:00,Passed,False,
EVT-086086,APP-20171,Screening,2026-07-17T10:00:00,2026-07-22T10:00:00,Passed,False,
EVT-086087,APP-20171,Recruiter Screen,2026-07-23T13:00:00,2026-07-30T13:00:00,Passed,False,
EVT-086088,APP-20171,Hiring Manager Review,2026-07-30T15:00:00,2026-08-06T15:00:00,Passed,False,
EVT-086089,APP-20171,Technical Interview,2026-08-08T02:00:00,2026-08-10T02:00:00,Withdrew,True,No Response
EVT-086090,APP-20172,Applied,2026-07-22T00:00:00,2026-07-26T00:00:00,Passed,False,
EVT-086091,APP-20172,Screening,2026-07-26T12:00:00,2026-08-01T12:00:00,Passed,False,
EVT-086092,APP-20172,Recruiter Screen,2026-08-03T09:00:00,2026-08-05T09:00:00,Passed,False,
EVT-086093,APP-20172,Hiring Manager Review,2026-08-06T09:00:00,2026-08-07T09:00:00,Failed,True,No Response
EVT-086094,APP-20173,Applied,2026-06-27T00:00:00,2026-06-30T00:00:00,Passed,False,
EVT-086095,APP-20173,Screening,2026-06-30T14:00:00,2026-07-07T14:00:00,Passed,False,
EVT-086096,APP-20173,Recruiter Screen,2026-07-09T01:00:00,2026-07-14T01:00:00,Passed,False,
EVT-086097,APP-20173,Hiring Manager Review,2026-07-15T03:00:00,2026-07-16T03:00:00,Failed,True,Salary
EVT-086098,APP-20174,Applied,2026-08-11T00:00:00,2026-08-14T00:00:00,Passed,False,
EVT-086099,APP-20174,Screening,2026-08-14T05:00:00,2026-08-18T05:00:00,Passed,False,
EVT-086100,APP-20175,Applied,2026-07-23T00:00:00,2026-07-27T00:00:00,Passed,False,
EVT-086101,APP-20175,Screening,2026-07-27T03:00:00,2026-07-29T03:00:00,Failed,True,Tech Mismatch
EVT-086102,APP-20176,Applied,2026-08-05T00:00:00,2026-08-07T00:00:00,Passed,False,
EVT-086103,APP-20176,Screening,2026-08-07T03:00:00,2026-08-11T03:00:00,Passed,False,
EVT-086104,APP-20176,Recruiter Screen,2026-08-12T18:00:00,2026-08-19T18:00:00,Passed,False,
EVT-086105,APP-20176,Hiring Manager Review,2026-08-20T08:00:00,2026-08-25T08:00:00,Passed,False,
EVT-086106,APP-20177,Applied,2026-08-03T00:00:00,2026-08-06T00:00:00,Passed,False,
EVT-086107,APP-20177,Screening,2026-08-06T16:00:00,2026-08-13T16:00:00,Passed,False,
EVT-086108,APP-20177,Recruiter Screen,2026-08-14T22:00:00,2026-08-18T22:00:00,Passed,False,
EVT-086109,APP-20177,Hiring Manager Review,2026-08-19T23:00:00,2026-08-25T23:00:00,Passed,False,
EVT-086110,APP-20177,Technical Interview,2026-08-26T02:00:00,2026-08-28T02:00:00,Passed,False,
EVT-086111,APP-20178,Applied,2026-05-30T00:00:00,2026-06-02T00:00:00,Passed,False,
EVT-086112,APP-20178,Screening,2026-06-02T20:00:00,2026-06-09T20:00:00,Passed,False,
EVT-086113,APP-20178,Recruiter Screen,2026-06-10T18:00:00,2026-06-15T18:00:00,Passed,False,
EVT-086114,APP-20178,Hiring Manager Review,2026-06-17T18:00:00,2026-06-18T18:00:00,Passed,False,
EVT-086115,APP-20179,Applied,2026-07-09T00:00:00,2026-07-15T00:00:00,Passed,False,
EVT-086116,APP-20179,Screening,2026-07-16T10:00:00,2026-07-22T10:00:00,Passed,False,
EVT-086117,APP-20179,Recruiter Screen,2026-07-24T05:00:00,2026-07-31T05:00:00,Passed,False,
EVT-086118,APP-20179,Hiring Manager Review,2026-08-01T06:00:00,2026-08-05T06:00:00,Passed,False,
EVT-086119,APP-20180,Applied,2026-08-03T00:00:00,2026-08-10T00:00:00,Passed,False,
EVT-086120,APP-20180,Screening,2026-08-10T14:00:00,2026-08-12T14:00:00,Passed,False,
EVT-086121,APP-20180,Recruiter Screen,2026-08-13T02:00:00,2026-08-20T02:00:00,Passed,False,
EVT-086122,APP-20180,Hiring Manager Review,2026-08-21T18:00:00,2026-08-24T18:00:00,Passed,False,
EVT-086123,APP-20181,Applied,2026-06-02T00:00:00,2026-06-08T00:00:00,Passed,False,
EVT-086124,APP-20181,Screening,2026-06-09T23:00:00,2026-06-16T23:00:00,Passed,False,
EVT-086125,APP-20181,Recruiter Screen,2026-06-18T06:00:00,2026-06-20T06:00:00,Passed,False,
EVT-086126,APP-20181,Hiring Manager Review,2026-06-22T03:00:00,2026-06-26T03:00:00,Passed,False,
EVT-086127,APP-20182,Applied,2026-08-08T00:00:00,2026-08-13T00:00:00,Passed,False,
EVT-086128,APP-20182,Screening,2026-08-13T20:00:00,2026-08-19T20:00:00,Passed,False,
EVT-086129,APP-20182,Recruiter Screen,2026-08-21T07:00:00,2026-08-24T07:00:00,Passed,False,
EVT-086130,APP-20182,Hiring Manager Review,2026-08-26T06:00:00,2026-08-29T06:00:00,Failed,True,No Response
EVT-086131,APP-20183,Applied,2026-08-07T00:00:00,2026-08-14T00:00:00,Passed,False,
EVT-086132,APP-20183,Screening,2026-08-14T13:00:00,2026-08-17T13:00:00,Passed,False,
EVT-086133,APP-20183,Recruiter Screen,2026-08-18T16:00:00,2026-08-22T16:00:00,Passed,False,
EVT-086134,APP-20183,Hiring Manager Review,2026-08-22T23:00:00,2026-08-28T23:00:00,Passed,False,
EVT-086135,APP-20183,Technical Interview,2026-08-29T13:00:00,2026-08-31T13:00:00,Passed,False,
EVT-086136,APP-20183,Final Interview,2026-09-02T10:00:00,2026-09-06T10:00:00,Passed,False,
EVT-086137,APP-20184,Applied,2026-05-23T00:00:00,2026-05-26T00:00:00,Passed,False,
EVT-086138,APP-20184,Screening,2026-05-26T23:00:00,2026-05-27T23:00:00,Passed,False,
EVT-086139,APP-20185,Applied,2026-07-22T00:00:00,2026-07-29T00:00:00,Passed,False,
EVT-086140,APP-20185,Screening,2026-07-29T01:00:00,2026-08-05T01:00:00,Passed,False,
EVT-086141,APP-20185,Recruiter Screen,2026-08-05T18:00:00,2026-08-06T18:00:00,Passed,False,
EVT-086142,APP-20186,Applied,2026-08-09T00:00:00,2026-08-10T00:00:00,Failed,True,Salary
EVT-086143,APP-20187,Applied,2026-07-07T00:00:00,2026-07-14T00:00:00,Passed,False,
EVT-086144,APP-20187,Screening,2026-07-14T18:00:00,2026-07-20T18:00:00,Passed,False,
EVT-086145,APP-20187,Recruiter Screen,2026-07-20T20:00:00,2026-07-24T20:00:00,Passed,False,
EVT-086146,APP-20187,Hiring Manager Review,2026-07-25T14:00:00,2026-07-28T14:00:00,Withdrew,True,No Response
EVT-086147,APP-20188,Applied,2026-05-21T00:00:00,2026-05-28T00:00:00,Passed,False,
EVT-086148,APP-20188,Screening,2026-05-29T08:00:00,2026-05-31T08:00:00,Passed,False,
EVT-086149,APP-20188,Recruiter Screen,2026-06-01T06:00:00,2026-06-03T06:00:00,Passed,False,
EVT-086150,APP-20188,Hiring Manager Review,2026-06-03T09:00:00,2026-06-09T09:00:00,Passed,False,
EVT-086151,APP-20188,Technical Interview,2026-06-09T23:00:00,2026-06-14T23:00:00,Passed,False,
EVT-086152,APP-20188,Final Interview,2026-06-15T17:00:00,2026-06-17T17:00:00,Failed,True,Tech Mismatch
EVT-086153,APP-20189,Applied,2026-08-17T00:00:00,2026-08-20T00:00:00,Passed,False,
EVT-086154,APP-20189,Screening,2026-08-21T03:00:00,2026-08-26T03:00:00,Passed,False,
EVT-086155,APP-20190,Applied,2026-06-29T00:00:00,2026-07-03T00:00:00,Passed,False,
EVT-086156,APP-20190,Screening,2026-07-05T00:00:00,2026-07-08T00:00:00,Failed,True,Salary
EVT-086157,APP-20191,Applied,2026-06-27T00:00:00,2026-07-03T00:00:00,Passed,False,
EVT-086158,APP-20191,Screening,2026-07-03T19:00:00,2026-07-05T19:00:00,Passed,False,
EVT-086159,APP-20191,Recruiter Screen,2026-07-06T12:00:00,2026-07-11T12:00:00,Passed,False,
EVT-086160,APP-20192,Applied,2026-07-29T00:00:00,2026-08-05T00:00:00,Passed,False,
EVT-086161,APP-20192,Screening,2026-08-06T15:00:00,2026-08-12T15:00:00,Passed,False,
EVT-086162,APP-20192,Recruiter Screen,2026-08-13T10:00:00,2026-08-17T10:00:00,Passed,False,
EVT-086163,APP-20193,Applied,2026-08-02T00:00:00,2026-08-07T00:00:00,Passed,False,
EVT-086164,APP-20193,Screening,2026-08-08T12:00:00,2026-08-11T12:00:00,Passed,False,
EVT-086165,APP-20193,Recruiter Screen,2026-08-12T08:00:00,2026-08-14T08:00:00,Passed,False,
EVT-086166,APP-20193,Hiring Manager Review,2026-08-14T21:00:00,2026-08-17T21:00:00,Passed,False,
EVT-086167,APP-20193,Technical Interview,2026-08-19T00:00:00,2026-08-22T00:00:00,Failed,True,Tech Mismatch
EVT-086168,APP-20194,Applied,2026-08-11T00:00:00,2026-08-15T00:00:00,Passed,False,
EVT-086169,APP-20194,Screening,2026-08-15T05:00:00,2026-08-21T05:00:00,Passed,False,
EVT-086170,APP-20194,Recruiter Screen,2026-08-22T04:00:00,2026-08-26T04:00:00,Passed,False,
EVT-086171,APP-20194,Hiring Manager Review,2026-08-27T02:00:00,2026-08-29T02:00:00,Passed,False,
EVT-086172,APP-20195,Applied,2026-07-17T00:00:00,2026-07-21T00:00:00,Passed,False,
EVT-086173,APP-20195,Screening,2026-07-22T18:00:00,2026-07-26T18:00:00,Passed,False,
EVT-086174,APP-20196,Applied,2026-05-24T00:00:00,2026-05-27T00:00:00,Passed,False,
EVT-086175,APP-20196,Screening,2026-05-27T13:00:00,2026-05-31T13:00:00,Passed,False,
EVT-086176,APP-20196,Recruiter Screen,2026-06-01T06:00:00,2026-06-05T06:00:00,Passed,False,
EVT-086177,APP-20196,Hiring Manager Review,2026-06-05T08:00:00,2026-06-07T08:00:00,Failed,True,Withdrew
EVT-086178,APP-20197,Applied,2026-08-13T00:00:00,2026-08-20T00:00:00,Passed,False,
EVT-086179,APP-20197,Screening,2026-08-21T10:00:00,2026-08-28T10:00:00,Passed,False,
EVT-086180,APP-20197,Recruiter Screen,2026-08-29T22:00:00,2026-08-31T22:00:00,Passed,False,
EVT-086181,APP-20197,Hiring Manager Review,2026-09-02T21:00:00,2026-09-03T21:00:00,Withdrew,True,Withdrew
EVT-086182,APP-20198,Applied,2026-06-01T00:00:00,2026-06-07T00:00:00,Passed,False,
EVT-086183,APP-20198,Screening,2026-06-07T14:00:00,2026-06-09T14:00:00,Withdrew,True,Withdrew
EVT-086184,APP-20199,Applied,2026-05-25T00:00:00,2026-05-28T00:00:00,Passed,False,
EVT-086185,APP-20199,Screening,2026-05-28T11:00:00,2026-06-03T11:00:00,Passed,False,
EVT-086186,APP-20199,Recruiter Screen,2026-06-03T23:00:00,2026-06-09T23:00:00,Passed,False,
EVT-086187,APP-20199,Hiring Manager Review,2026-06-11T23:00:00,2026-06-12T23:00:00,Passed,False,
EVT-086188,APP-20200,Applied,2026-07-04T00:00:00,2026-07-06T00:00:00,Passed,False,
EVT-086189,APP-20200,Screening,2026-07-07T21:00:00,2026-07-12T21:00:00,Passed,False,
EVT-086190,APP-20200,Recruiter Screen,2026-07-14T15:00:00,2026-07-18T15:00:00,Passed,False,
EVT-086191,APP-20200,Hiring Manager Review,2026-07-20T14:00:00,2026-07-24T14:00:00,Passed,False,
EVT-086192,APP-20200,Technical Interview,2026-07-24T19:00:00,2026-07-27T19:00:00,Passed,False,
EVT-086193,APP-20201,Applied,2026-07-16T00:00:00,2026-07-23T00:00:00,Passed,False,
EVT-086194,APP-20201,Screening,2026-07-23T20:00:00,2026-07-25T20:00:00,Passed,False,
EVT-086195,APP-20201,Recruiter Screen,2026-07-27T13:00:00,2026-07-29T13:00:00,Passed,False,
EVT-086196,APP-20201,Hiring Manager Review,2026-07-29T17:00:00,2026-07-31T17:00:00,Passed,False,
EVT-086197,APP-20201,Technical Interview,2026-07-31T21:00:00,2026-08-06T21:00:00,Passed,False,
EVT-086198,APP-20201,Final Interview,2026-08-07T03:00:00,2026-08-10T03:00:00,Failed,True,Withdrew
EVT-086199,APP-20202,Applied,2026-06-02T00:00:00,2026-06-04T00:00:00,Passed,False,
EVT-086200,APP-20202,Screening,2026-06-06T00:00:00,2026-06-11T00:00:00,Passed,False,
EVT-086201,APP-20202,Recruiter Screen,2026-06-12T21:00:00,2026-06-13T21:00:00,Passed,False,
EVT-086202,APP-20203,Applied,2026-06-11T00:00:00,2026-06-17T00:00:00,Passed,False,
EVT-086203,APP-20203,Screening,2026-06-18T22:00:00,2026-06-23T22:00:00,Passed,False,
EVT-086204,APP-20203,Recruiter Screen,2026-06-24T11:00:00,2026-07-01T11:00:00,Passed,False,
EVT-086205,APP-20203,Hiring Manager Review,2026-07-01T19:00:00,2026-07-05T19:00:00,Passed,False,
EVT-086206,APP-20203,Technical Interview,2026-07-07T19:00:00,2026-07-09T19:00:00,Passed,False,
EVT-086207,APP-20203,Final Interview,2026-07-11T00:00:00,2026-07-15T00:00:00,Passed,False,
EVT-086208,APP-20203,Offer,2026-07-16T02:00:00,2026-07-20T02:00:00,Passed,False,
EVT-086209,APP-20203,Offer Accepted,2026-07-21T21:00:00,2026-07-22T21:00:00,Passed,False,
EVT-086210,APP-20204,Applied,2026-07-06T00:00:00,2026-07-11T00:00:00,Passed,False,
EVT-086211,APP-20204,Screening,2026-07-12T07:00:00,2026-07-14T07:00:00,Passed,False,
EVT-086212,APP-20205,Applied,2026-08-04T00:00:00,2026-08-11T00:00:00,Passed,False,
EVT-086213,APP-20205,Screening,2026-08-12T03:00:00,2026-08-17T03:00:00,Passed,False,
EVT-086214,APP-20205,Recruiter Screen,2026-08-18T11:00:00,2026-08-22T11:00:00,Passed,False,
EVT-086215,APP-20205,Hiring Manager Review,2026-08-23T06:00:00,2026-08-25T06:00:00,Passed,False,
EVT-086216,APP-20206,Applied,2026-06-04T00:00:00,2026-06-06T00:00:00,Passed,False,
EVT-086217,APP-20206,Screening,2026-06-06T16:00:00,2026-06-10T16:00:00,Passed,False,
EVT-086218,APP-20206,Recruiter Screen,2026-06-10T21:00:00,2026-06-16T21:00:00,Passed,False,
EVT-086219,APP-20206,Hiring Manager Review,2026-06-17T04:00:00,2026-06-22T04:00:00,Passed,False,
EVT-086220,APP-20207,Applied,2026-07-17T00:00:00,2026-07-22T00:00:00,Passed,False,
EVT-086221,APP-20207,Screening,2026-07-22T17:00:00,2026-07-26T17:00:00,Passed,False,
EVT-086222,APP-20207,Recruiter Screen,2026-07-27T04:00:00,2026-07-29T04:00:00,Failed,True,Tech Mismatch
EVT-086223,APP-20208,Applied,2026-07-13T00:00:00,2026-07-18T00:00:00,Passed,False,
EVT-086224,APP-20208,Screening,2026-07-18T02:00:00,2026-07-23T02:00:00,Passed,False,
EVT-086225,APP-20208,Recruiter Screen,2026-07-23T05:00:00,2026-07-25T05:00:00,Passed,False,
EVT-086226,APP-20208,Hiring Manager Review,2026-07-26T17:00:00,2026-07-30T17:00:00,Passed,False,
EVT-086227,APP-20208,Technical Interview,2026-07-31T06:00:00,2026-08-06T06:00:00,Passed,False,
EVT-086228,APP-20208,Final Interview,2026-08-08T02:00:00,2026-08-09T02:00:00,Withdrew,True,Tech Mismatch
EVT-086229,APP-20209,Applied,2026-06-03T00:00:00,2026-06-07T00:00:00,Passed,False,
EVT-086230,APP-20209,Screening,2026-06-08T06:00:00,2026-06-12T06:00:00,Passed,False,
EVT-086231,APP-20209,Recruiter Screen,2026-06-12T16:00:00,2026-06-19T16:00:00,Passed,False,
EVT-086232,APP-20209,Hiring Manager Review,2026-06-20T18:00:00,2026-06-22T18:00:00,Passed,False,
EVT-086233,APP-20210,Applied,2026-06-27T00:00:00,2026-07-04T00:00:00,Passed,False,
EVT-086234,APP-20210,Screening,2026-07-05T08:00:00,2026-07-07T08:00:00,Passed,False,
EVT-086235,APP-20210,Recruiter Screen,2026-07-08T17:00:00,2026-07-10T17:00:00,Passed,False,
EVT-086236,APP-20210,Hiring Manager Review,2026-07-10T22:00:00,2026-07-17T22:00:00,Passed,False,
EVT-086237,APP-20210,Technical Interview,2026-07-19T08:00:00,2026-07-22T08:00:00,Withdrew,True,Tech Mismatch
EVT-086238,APP-20211,Applied,2026-07-13T00:00:00,2026-07-18T00:00:00,Passed,False,
EVT-086239,APP-20211,Screening,2026-07-18T16:00:00,2026-07-25T16:00:00,Passed,False,
EVT-086240,APP-20211,Recruiter Screen,2026-07-26T16:00:00,2026-08-01T16:00:00,Passed,False,
EVT-086241,APP-20211,Hiring Manager Review,2026-08-03T09:00:00,2026-08-09T09:00:00,Passed,False,
EVT-086242,APP-20211,Technical Interview,2026-08-09T10:00:00,2026-08-10T10:00:00,Passed,False,
EVT-086243,APP-20212,Applied,2026-07-18T00:00:00,2026-07-25T00:00:00,Passed,False,
EVT-086244,APP-20212,Screening,2026-07-25T01:00:00,2026-07-30T01:00:00,Passed,False,
EVT-086245,APP-20212,Recruiter Screen,2026-07-31T03:00:00,2026-08-06T03:00:00,Passed,False,
EVT-086246,APP-20212,Hiring Manager Review,2026-08-06T19:00:00,2026-08-10T19:00:00,Passed,False,
EVT-086247,APP-20212,Technical Interview,2026-08-11T12:00:00,2026-08-16T12:00:00,Passed,False,
EVT-086248,APP-20212,Final Interview,2026-08-16T21:00:00,2026-08-19T21:00:00,Passed,False,
EVT-086249,APP-20212,Offer,2026-08-21T00:00:00,2026-08-24T00:00:00,Passed,False,
EVT-086250,APP-20213,Applied,2026-08-15T00:00:00,2026-08-19T00:00:00,Passed,False,
EVT-086251,APP-20213,Screening,2026-08-20T15:00:00,2026-08-23T15:00:00,Failed,True,Tech Mismatch
EVT-086252,APP-20214,Applied,2026-06-12T00:00:00,2026-06-14T00:00:00,Passed,False,
EVT-086253,APP-20214,Screening,2026-06-14T23:00:00,2026-06-21T23:00:00,Passed,False,
EVT-086254,APP-20214,Recruiter Screen,2026-06-23T12:00:00,2026-06-28T12:00:00,Passed,False,
EVT-086255,APP-20214,Hiring Manager Review,2026-06-30T06:00:00,2026-07-07T06:00:00,Passed,False,
EVT-086256,APP-20214,Technical Interview,2026-07-09T02:00:00,2026-07-15T02:00:00,Passed,False,
EVT-086257,APP-20214,Final Interview,2026-07-16T01:00:00,2026-07-19T01:00:00,Passed,False,
EVT-086258,APP-20214,Offer,2026-07-19T12:00:00,2026-07-25T12:00:00,Passed,False,
EVT-086259,APP-20214,Offer Accepted,2026-07-27T03:00:00,2026-07-28T03:00:00,Passed,False,
EVT-086260,APP-20215,Applied,2026-06-11T00:00:00,2026-06-17T00:00:00,Passed,False,
EVT-086261,APP-20215,Screening,2026-06-17T20:00:00,2026-06-22T20:00:00,Passed,False,
EVT-086262,APP-20215,Recruiter Screen,2026-06-24T12:00:00,2026-06-27T12:00:00,Passed,False,
EVT-086263,APP-20215,Hiring Manager Review,2026-06-27T15:00:00,2026-06-29T15:00:00,Passed,False,
EVT-086264,APP-20215,Technical Interview,2026-06-30T03:00:00,2026-07-06T03:00:00,Passed,False,
EVT-086265,APP-20215,Final Interview,2026-07-06T18:00:00,2026-07-11T18:00:00,Passed,False,
EVT-086266,APP-20215,Offer,2026-07-13T15:00:00,2026-07-15T15:00:00,Passed,False,
EVT-086267,APP-20216,Applied,2026-06-16T00:00:00,2026-06-22T00:00:00,Passed,False,
EVT-086268,APP-20216,Screening,2026-06-22T16:00:00,2026-06-24T16:00:00,Passed,False,
EVT-086269,APP-20216,Recruiter Screen,2026-06-24T17:00:00,2026-06-30T17:00:00,Passed,False,
EVT-086270,APP-20216,Hiring Manager Review,2026-07-01T13:00:00,2026-07-06T13:00:00,Passed,False,
EVT-086271,APP-20216,Technical Interview,2026-07-06T17:00:00,2026-07-08T17:00:00,Passed,False,
EVT-086272,APP-20217,Applied,2026-08-16T00:00:00,2026-08-18T00:00:00,Passed,False,
EVT-086273,APP-20217,Screening,2026-08-18T07:00:00,2026-08-23T07:00:00,Passed,False,
EVT-086274,APP-20217,Recruiter Screen,2026-08-23T13:00:00,2026-08-30T13:00:00,Passed,False,
EVT-086275,APP-20217,Hiring Manager Review,2026-08-31T20:00:00,2026-09-03T20:00:00,Passed,False,
EVT-086276,APP-20217,Technical Interview,2026-09-05T15:00:00,2026-09-10T15:00:00,Passed,False,
EVT-086277,APP-20217,Final Interview,2026-09-12T01:00:00,2026-09-19T01:00:00,Passed,False,
EVT-086278,APP-20217,Offer,2026-09-19T04:00:00,2026-09-22T04:00:00,Passed,False,
EVT-086279,APP-20217,Offer Accepted,2026-09-23T04:00:00,2026-09-28T04:00:00,Passed,False,
EVT-086280,APP-20218,Applied,2026-07-28T00:00:00,2026-08-01T00:00:00,Passed,False,
EVT-086281,APP-20218,Screening,2026-08-02T15:00:00,2026-08-04T15:00:00,Passed,False,
EVT-086282,APP-20218,Recruiter Screen,2026-08-05T16:00:00,2026-08-09T16:00:00,Passed,False,
EVT-086283,APP-20218,Hiring Manager Review,2026-08-10T01:00:00,2026-08-13T01:00:00,Passed,False,
EVT-086284,APP-20218,Technical Interview,2026-08-13T14:00:00,2026-08-15T14:00:00,Failed,True,Tech Mismatch
EVT-086285,APP-20219,Applied,2026-07-09T00:00:00,2026-07-12T00:00:00,Passed,False,
EVT-086286,APP-20219,Screening,2026-07-13T13:00:00,2026-07-19T13:00:00,Passed,False,
EVT-086287,APP-20219,Recruiter Screen,2026-07-21T10:00:00,2026-07-25T10:00:00,Passed,False,
EVT-086288,APP-20219,Hiring Manager Review,2026-07-25T23:00:00,2026-07-29T23:00:00,Passed,False,
EVT-086289,APP-20219,Technical Interview,2026-07-30T16:00:00,2026-08-01T16:00:00,Passed,False,
EVT-086290,APP-20220,Applied,2026-07-24T00:00:00,2026-07-27T00:00:00,Passed,False,
EVT-086291,APP-20220,Screening,2026-07-28T22:00:00,2026-08-03T22:00:00,Passed,False,
EVT-086292,APP-20220,Recruiter Screen,2026-08-04T19:00:00,2026-08-07T19:00:00,Passed,False,
EVT-086293,APP-20221,Applied,2026-08-11T00:00:00,2026-08-18T00:00:00,Passed,False,
EVT-086294,APP-20221,Screening,2026-08-18T09:00:00,2026-08-22T09:00:00,Passed,False,
EVT-086295,APP-20221,Recruiter Screen,2026-08-22T20:00:00,2026-08-28T20:00:00,Passed,False,
EVT-086296,APP-20221,Hiring Manager Review,2026-08-30T11:00:00,2026-09-04T11:00:00,Passed,False,
EVT-086297,APP-20222,Applied,2026-07-02T00:00:00,2026-07-06T00:00:00,Passed,False,
EVT-086298,APP-20222,Screening,2026-07-06T08:00:00,2026-07-11T08:00:00,Passed,False,
EVT-086299,APP-20222,Recruiter Screen,2026-07-12T14:00:00,2026-07-16T14:00:00,Passed,False,
EVT-086300,APP-20222,Hiring Manager Review,2026-07-18T06:00:00,2026-07-21T06:00:00,Failed,True,No Response
EVT-086301,APP-20223,Applied,2026-07-24T00:00:00,2026-07-27T00:00:00,Passed,False,
EVT-086302,APP-20223,Screening,2026-07-28T21:00:00,2026-08-03T21:00:00,Passed,False,
EVT-086303,APP-20223,Recruiter Screen,2026-08-04T06:00:00,2026-08-06T06:00:00,Passed,False,
EVT-086304,APP-20223,Hiring Manager Review,2026-08-07T22:00:00,2026-08-12T22:00:00,Passed,False,
EVT-086305,APP-20224,Applied,2026-06-19T00:00:00,2026-06-24T00:00:00,Passed,False,
EVT-086306,APP-20224,Screening,2026-06-25T06:00:00,2026-06-29T06:00:00,Passed,False,
EVT-086307,APP-20225,Applied,2026-07-18T00:00:00,2026-07-19T00:00:00,Passed,False,
EVT-086308,APP-20226,Applied,2026-08-16T00:00:00,2026-08-20T00:00:00,Passed,False,
EVT-086309,APP-20226,Screening,2026-08-21T11:00:00,2026-08-23T11:00:00,Passed,False,
EVT-086310,APP-20226,Recruiter Screen,2026-08-23T23:00:00,2026-08-29T23:00:00,Passed,False,
EVT-086311,APP-20226,Hiring Manager Review,2026-08-30T06:00:00,2026-09-04T06:00:00,Passed,False,
EVT-086312,APP-20226,Technical Interview,2026-09-04T11:00:00,2026-09-07T11:00:00,Failed,True,Withdrew
EVT-086313,APP-20227,Applied,2026-07-04T00:00:00,2026-07-10T00:00:00,Passed,False,
EVT-086314,APP-20227,Screening,2026-07-10T07:00:00,2026-07-17T07:00:00,Passed,False,
EVT-086315,APP-20227,Recruiter Screen,2026-07-18T06:00:00,2026-07-21T06:00:00,Passed,False,
EVT-086316,APP-20227,Hiring Manager Review,2026-07-23T03:00:00,2026-07-26T03:00:00,Failed,True,Withdrew
EVT-086317,APP-20228,Applied,2026-05-25T00:00:00,2026-05-28T00:00:00,Withdrew,True,Tech Mismatch
EVT-086318,APP-20229,Applied,2026-06-13T00:00:00,2026-06-19T00:00:00,Passed,False,
EVT-086319,APP-20229,Screening,2026-06-19T09:00:00,2026-06-24T09:00:00,Passed,False,
EVT-086320,APP-20229,Recruiter Screen,2026-06-25T13:00:00,2026-06-28T13:00:00,Passed,False,
EVT-086321,APP-20229,Hiring Manager Review,2026-06-29T16:00:00,2026-06-30T16:00:00,Passed,False,
EVT-086322,APP-20230,Applied,2026-07-29T00:00:00,2026-08-03T00:00:00,Passed,False,
EVT-086323,APP-20230,Screening,2026-08-03T22:00:00,2026-08-05T22:00:00,Passed,False,
EVT-086324,APP-20230,Recruiter Screen,2026-08-06T05:00:00,2026-08-09T05:00:00,Passed,False,
EVT-086325,APP-20230,Hiring Manager Review,2026-08-10T07:00:00,2026-08-15T07:00:00,Passed,False,
EVT-086326,APP-20230,Technical Interview,2026-08-15T15:00:00,2026-08-21T15:00:00,Passed,False,
EVT-086327,APP-20230,Final Interview,2026-08-22T14:00:00,2026-08-25T14:00:00,Passed,False,
EVT-086328,APP-20230,Offer,2026-08-26T00:00:00,2026-08-29T00:00:00,Passed,False,
EVT-086329,APP-20230,Offer Accepted,2026-08-30T23:00:00,2026-09-01T23:00:00,Passed,False,
EVT-086330,APP-20231,Applied,2026-06-20T00:00:00,2026-06-24T00:00:00,Passed,False,
EVT-086331,APP-20231,Screening,2026-06-24T11:00:00,2026-06-30T11:00:00,Passed,False,
EVT-086332,APP-20231,Recruiter Screen,2026-07-01T01:00:00,2026-07-04T01:00:00,Passed,False,
EVT-086333,APP-20231,Hiring Manager Review,2026-07-04T22:00:00,2026-07-07T22:00:00,Passed,False,
EVT-086334,APP-20231,Technical Interview,2026-07-09T09:00:00,2026-07-14T09:00:00,Passed,False,
EVT-086335,APP-20232,Applied,2026-05-25T00:00:00,2026-05-31T00:00:00,Passed,False,
EVT-086336,APP-20232,Screening,2026-05-31T02:00:00,2026-06-02T02:00:00,Passed,False,
EVT-086337,APP-20232,Recruiter Screen,2026-06-02T11:00:00,2026-06-06T11:00:00,Passed,False,
EVT-086338,APP-20233,Applied,2026-06-30T00:00:00,2026-07-02T00:00:00,Passed,False,
EVT-086339,APP-20233,Screening,2026-07-03T17:00:00,2026-07-06T17:00:00,Passed,False,
EVT-086340,APP-20233,Recruiter Screen,2026-07-07T21:00:00,2026-07-10T21:00:00,Passed,False,
EVT-086341,APP-20233,Hiring Manager Review,2026-07-12T04:00:00,2026-07-14T04:00:00,Failed,True,Withdrew
EVT-086342,APP-20234,Applied,2026-07-07T00:00:00,2026-07-09T00:00:00,Passed,False,
EVT-086343,APP-20235,Applied,2026-06-21T00:00:00,2026-06-25T00:00:00,Passed,False,
EVT-086344,APP-20235,Screening,2026-06-26T19:00:00,2026-06-29T19:00:00,Passed,False,
EVT-086345,APP-20235,Recruiter Screen,2026-07-01T02:00:00,2026-07-03T02:00:00,Passed,False,
